team_id,team_abbr,team_name,season_id,wins,games,pts,reb,ast,stl,blk,tov,fg_pct,fg3_pct,ft_pct,wins_predicted,residual,stat_padding_score
1610612738,BOS,Boston Celtics,21997,36,82,95.90243902439025,39.51219512195122,22.146341463414632,12.036585365853659,4.463414634146342,16.21951219512195,0.4353048780487805,0.3284268292682927,0.7230731707317073,31.22045513252149,4.77954486747851,-4.77954486747851
1610612738,BOS,Boston Celtics,21998,19,50,93.0,42.76,21.46,9.06,5.1,16.14,0.4361,0.3465,0.69026,35.362954004214416,-16.362954004214416,16.362954004214416
1610612738,BOS,Boston Celtics,21999,35,82,99.34146341463415,43.02439024390244,21.23170731707317,9.695121951219512,3.4878048780487805,15.353658536585366,0.44454878048780494,0.32812195121951215,0.7444512195121952,37.22531240280686,-2.225312402806857,2.225312402806857
1610612738,BOS,Boston Celtics,22000,36,82,94.6219512195122,39.80487804878049,20.829268292682926,9.378048780487806,4.097560975609756,15.670731707317072,0.42854878048780487,0.35680487804878047,0.7364024390243902,26.18849884963835,9.81150115036165,-9.81150115036165
1610612738,BOS,Boston Celtics,22001,49,82,96.35365853658537,42.207317073170735,21.0,9.670731707317072,3.5609756097560976,13.585365853658537,0.42507317073170736,0.3584390243902439,0.7610243902439024,39.30242538807516,9.697574611924843,-9.697574611924843
1610612738,BOS,Boston Celtics,22002,44,82,92.67073170731707,40.48780487804878,19.20731707317073,8.78048780487805,3.6951219512195124,13.987804878048781,0.41507317073170735,0.330109756097561,0.7380853658536586,22.66261210954707,21.33738789045293,-21.33738789045293
1610612738,BOS,Boston Celtics,22003,36,82,95.2560975609756,40.13414634146341,20.524390243902438,9.390243902439025,4.036585365853658,16.195121951219512,0.44408536585365854,0.34201219512195125,0.7566463414634147,31.706597526536438,4.293402473463562,-4.293402473463562
1610612738,BOS,Boston Celtics,22004,45,82,101.26829268292683,40.81707317073171,22.073170731707318,8.134146341463415,5.158536585365853,15.817073170731707,0.4696341463414634,0.3473658536585366,0.7600121951219512,38.64752975668748,6.352470243312517,-6.352470243312517
1610612738,BOS,Boston Celtics,22005,33,82,97.96341463414635,39.573170731707314,20.926829268292682,7.048780487804878,5.146341463414634,16.573170731707318,0.46874390243902436,0.36148780487804877,0.752609756097561,33.179369501391974,-0.1793695013919745,0.1793695013919745
1610612738,BOS,Boston Celtics,22006,24,82,95.8170731707317,40.353658536585364,19.878048780487806,7.182926829268292,4.658536585365853,16.463414634146343,0.4443048780487805,0.36590243902439024,0.7679878048780489,26.812229194984138,-2.8122291949841376,2.8122291949841376
1610612738,BOS,Boston Celtics,22007,66,82,100.54878048780488,42.01219512195122,22.353658536585368,8.487804878048781,4.621951219512195,15.195121951219512,0.4759024390243903,0.37676829268292683,0.7695000000000001,54.96704639512814,11.032953604871857,-11.032953604871857
1610612738,BOS,Boston Celtics,22008,62,82,100.91463414634147,42.13414634146341,22.70731707317073,7.573170731707317,4.719512195121951,15.609756097560975,0.485390243902439,0.39004878048780484,0.7639878048780487,56.80422465434446,5.195775345655541,-5.195775345655541
1610612738,BOS,Boston Celtics,22009,50,82,99.21951219512195,38.59756097560975,23.536585365853657,8.548780487804878,4.902439024390244,14.865853658536585,0.48442682926829267,0.341609756097561,0.7406341463414634,45.0535813695963,4.946418630403699,-4.946418630403699
1610612738,BOS,Boston Celtics,22010,56,82,96.5,38.792682926829265,23.426829268292682,8.24390243902439,4.195121951219512,14.573170731707316,0.48693902439024395,0.3614512195121951,0.7677682926829268,53.78263066604665,2.21736933395335,-2.21736933395335
1610612738,BOS,Boston Celtics,22011,39,66,91.84848484848484,38.78787878787879,23.59090909090909,7.545454545454546,5.484848484848484,14.833333333333334,0.46195454545454545,0.361060606060606,0.7858636363636363,43.07812771774974,-4.078127717749737,4.078127717749737
1610612738,BOS,Boston Celtics,22013,25,82,96.2439024390244,42.5,21.048780487804876,7.121951219512195,4.182926829268292,15.378048780487806,0.43700000000000006,0.3271707317073171,0.7854146341463414,26.453271046079163,-1.4532710460791627,1.4532710460791627
1610612738,BOS,Boston Celtics,22014,40,82,101.36585365853658,43.84146341463415,24.5,8.21951219512195,3.5853658536585367,13.817073170731707,0.44432926829268293,0.3261829268292683,0.7567439024390243,36.199633420093726,3.8003665799062745,-3.8003665799062745
1610612738,BOS,Boston Celtics,22015,48,82,105.71951219512195,44.91463414634146,24.158536585365855,9.170731707317072,4.2439024390243905,13.74390243902439,0.4401341463414634,0.3353048780487805,0.7886951219512195,39.75221489353857,8.247785106461428,-8.247785106461428
1610612738,BOS,Boston Celtics,22016,53,82,108.01219512195122,41.96341463414634,25.23170731707317,7.524390243902439,4.146341463414634,13.268292682926829,0.4550243902439024,0.35874390243902443,0.8102317073170731,35.45720865493649,17.542791345063513,-17.542791345063513
1610612738,BOS,Boston Celtics,22017,55,82,104.01219512195122,44.451219512195124,22.463414634146343,7.365853658536586,4.548780487804878,14.0,0.45128048780487806,0.38128048780487805,0.7716219512195123,45.470131758105694,9.529868241894306,-9.529868241894306
1610612738,BOS,Boston Celtics,22018,49,82,112.39024390243902,44.548780487804876,26.28048780487805,8.609756097560975,5.304878048780488,12.829268292682928,0.46582926829268295,0.3630121951219512,0.8063780487804879,51.5206461456,-2.520646145599997,2.520646145599997
1610612738,BOS,Boston Celtics,22019,48,72,113.65277777777777,46.06944444444444,22.98611111111111,8.26388888888889,5.638888888888889,13.819444444444445,0.4619166666666667,0.3658472222222222,0.8029166666666667,49.123930857806265,-1.1239308578062648,1.1239308578062648
1610612738,BOS,Boston Celtics,22020,36,72,112.625,44.25,23.458333333333332,7.722222222222222,5.319444444444445,14.055555555555555,0.4673611111111111,0.3754722222222222,0.7782916666666666,44.75924267581145,-8.75924267581145,8.75924267581145
1610612738,BOS,Boston Celtics,22021,51,82,111.7560975609756,46.073170731707314,24.829268292682926,7.2073170731707314,5.829268292682927,13.634146341463415,0.46708536585365856,0.3524390243902439,0.8164878048780487,48.5302192267021,2.4697807732978987,-2.4697807732978987
1610612738,BOS,Boston Celtics,22022,57,82,117.9390243902439,45.329268292682926,26.658536585365855,6.353658536585366,5.2439024390243905,13.353658536585366,0.4763048780487805,0.37540243902439024,0.8096463414634147,44.259069762565595,12.740930237434405,-12.740930237434405
1610612739,CLE,Cleveland Cavaliers,21997,47,82,92.5,40.073170731707314,23.097560975609756,9.926829268292684,5.109756097560975,17.341463414634145,0.4557560975609756,0.37420731707317073,0.7576829268292683,44.43068665708294,2.569313342917063,-2.569313342917063
1610612739,CLE,Cleveland Cavaliers,21998,22,50,86.44,35.76,21.86,9.04,4.06,15.7,0.43988,0.33354,0.7470600000000001,24.113272603370696,-2.113272603370696,2.113272603370696
1610612739,CLE,Cleveland Cavaliers,21999,32,82,96.95121951219512,42.792682926829265,23.670731707317074,8.71951219512195,4.426829268292683,17.402439024390244,0.4429268292682927,0.3701219512195122,0.7493414634146341,33.92908010807979,-1.9290801080797877,1.9290801080797877
1610612739,CLE,Cleveland Cavaliers,22000,30,82,92.20731707317073,42.13414634146341,20.829268292682926,7.829268292682927,5.317073170731708,16.463414634146343,0.44347560975609757,0.3176341463414634,0.7664024390243902,31.02579997099187,-1.0257999709918693,1.0257999709918693
1610612739,CLE,Cleveland Cavaliers,22001,29,82,95.26829268292683,42.08536585365854,23.0609756097561,6.975609756097561,5.7317073170731705,14.585365853658537,0.4479146341463415,0.3738292682926829,0.7706951219512196,41.988794484287105,-12.988794484287105,12.988794484287105
1610612739,CLE,Cleveland Cavaliers,22002,17,82,91.40243902439025,44.63414634146341,20.878048780487806,7.7560975609756095,6.353658536585366,18.26829268292683,0.42297560975609755,0.30365853658536585,0.746390243902439,19.270673871736047,-2.2706738717360473,2.2706738717360473
1610612739,CLE,Cleveland Cavaliers,22003,35,82,92.91463414634147,45.573170731707314,22.048780487804876,7.134146341463414,6.548780487804878,14.768292682926829,0.434609756097561,0.3176219512195122,0.748670731707317,39.078418524895795,-4.078418524895795,4.078418524895795
1610612739,CLE,Cleveland Cavaliers,22004,42,82,96.51219512195122,42.30487804878049,22.573170731707318,7.975609756097561,5.621951219512195,13.914634146341463,0.4483292682926829,0.32426829268292684,0.7505975609756097,39.244208839677285,2.7557911603227154,-2.7557911603227154
1610612739,CLE,Cleveland Cavaliers,22005,50,82,97.58536585365853,42.31707317073171,19.024390243902438,6.914634146341464,4.780487804878049,13.865853658536585,0.4551829268292683,0.33870731707317075,0.7276951219512195,39.42306628803369,10.576933711966312,-10.576933711966312
1610612739,CLE,Cleveland Cavaliers,22006,50,82,96.7560975609756,43.51219512195122,20.829268292682926,7.621951219512195,4.304878048780488,14.353658536585366,0.4478048780487805,0.34606097560975607,0.693439024390244,40.08063968053455,9.919360319465447,-9.919360319465447
1610612739,CLE,Cleveland Cavaliers,22007,45,82,96.3780487804878,44.573170731707314,20.0,7.060975609756097,5.2073170731707314,13.963414634146341,0.4390121951219512,0.3468658536585366,0.7178414634146342,40.08065889345671,4.919341106543293,-4.919341106543293
1610612739,CLE,Cleveland Cavaliers,22008,66,82,100.28048780487805,42.19512195121951,20.28048780487805,7.2317073170731705,5.304878048780488,12.74390243902439,0.4692195121951219,0.3942682926829268,0.7561341463414634,59.16571020562071,6.834289794379288,-6.834289794379288
1610612739,CLE,Cleveland Cavaliers,22009,61,82,102.10975609756098,42.47560975609756,22.378048780487806,6.878048780487805,5.182926829268292,13.865853658536585,0.4857073170731708,0.3828658536585366,0.7256829268292683,57.799209849157236,3.2007901508427636,-3.2007901508427636
1610612739,CLE,Cleveland Cavaliers,22010,19,82,95.45121951219512,40.30487804878049,20.975609756097562,6.634146341463414,4.158536585365853,14.21951219512195,0.4352926829268293,0.3413414634146341,0.743219512195122,22.32062550857795,-3.320625508577951,3.320625508577951
1610612739,CLE,Cleveland Cavaliers,22011,21,66,93.03030303030303,42.27272727272727,19.818181818181817,7.0606060606060606,3.9696969696969697,15.409090909090908,0.4230757575757576,0.343969696969697,0.7190757575757576,21.528320340273464,-0.5283203402734635,0.5283203402734635
1610612739,CLE,Cleveland Cavaliers,22013,33,82,98.21951219512195,44.1219512195122,21.195121951219512,7.060975609756097,3.707317073170732,14.182926829268293,0.437780487804878,0.35476829268292687,0.7495,36.288029669014165,-3.288029669014165,3.288029669014165
1610612739,CLE,Cleveland Cavaliers,22014,53,82,103.13414634146342,42.96341463414634,22.121951219512194,7.353658536585366,4.146341463414634,14.28048780487805,0.4589146341463415,0.3637560975609756,0.7450975609756098,40.897746253725394,12.102253746274606,-12.102253746274606
1610612739,CLE,Cleveland Cavaliers,22015,57,82,104.32926829268293,44.51219512195122,22.695121951219512,6.719512195121951,3.8658536585365852,13.585365853658537,0.46195121951219514,0.3624512195121951,0.7491463414634146,45.523596083456816,11.476403916543184,-11.476403916543184
1610612739,CLE,Cleveland Cavaliers,22016,51,82,110.34146341463415,43.74390243902439,22.658536585365855,6.573170731707317,3.9878048780487805,13.670731707317072,0.47082926829268296,0.3821707317073171,0.7439146341463414,43.31968474517143,7.680315254828571,-7.680315254828571
1610612739,CLE,Cleveland Cavaliers,22017,50,82,110.86585365853658,42.13414634146341,23.365853658536587,7.097560975609756,3.8048780487804876,13.731707317073171,0.4772317073170732,0.3723658536585366,0.7780853658536585,42.68583034704478,7.314169652955222,-7.314169652955222
1610612739,CLE,Cleveland Cavaliers,22018,19,82,104.47560975609755,42.65853658536585,20.70731707317073,6.512195121951219,2.3780487804878048,13.487804878048781,0.4447560975609756,0.3520243902439024,0.7861951219512195,28.972960832941332,-9.972960832941332,9.972960832941332
1610612739,CLE,Cleveland Cavaliers,22019,19,65,106.8923076923077,44.246153846153845,23.076923076923077,6.876923076923077,3.246153846153846,16.50769230769231,0.4598307692307692,0.34781538461538464,0.7574000000000001,28.175830858395056,-9.175830858395056,9.175830858395056
1610612739,CLE,Cleveland Cavaliers,22020,22,72,103.83333333333333,42.75,23.833333333333332,7.763888888888889,4.513888888888889,15.472222222222221,0.4505277777777778,0.3367777777777778,0.742736111111111,27.566826155250823,-5.566826155250823,5.566826155250823
1610612739,CLE,Cleveland Cavaliers,22021,44,82,107.79268292682927,44.18292682926829,25.170731707317074,7.073170731707317,4.182926829268292,14.402439024390244,0.46967073170731705,0.35281707317073174,0.7667073170731707,42.03299645067823,1.9670035493217668,-1.9670035493217668
1610612739,CLE,Cleveland Cavaliers,22022,51,82,112.2560975609756,41.08536585365854,24.9390243902439,7.146341463414634,4.682926829268292,13.341463414634147,0.4895121951219512,0.3663170731707317,0.783670731707317,45.66855415240011,5.331445847599888,-5.331445847599888
1610612740,NOH,New Orleans Hornets,22002,47,82,93.89024390243902,43.5609756097561,22.036585365853657,8.0,4.804878048780488,14.78048780487805,0.4357439024390244,0.38376829268292684,0.7670853658536585,45.98505453484089,1.0149454651591086,-1.0149454651591086
1610612740,NOH,New Orleans Hornets,22003,41,82,91.8170731707317,42.792682926829265,20.926829268292682,8.634146341463415,4.219512195121951,14.926829268292684,0.42131707317073175,0.3202926829268293,0.7507439024390243,29.097146399370597,11.902853600629403,-11.902853600629403
1610612740,NOH,New Orleans Hornets,22004,18,82,88.4390243902439,40.24390243902439,21.024390243902438,6.7073170731707314,3.7804878048780486,14.841463414634147,0.4151219512195122,0.3024268292682927,0.7739390243902439,11.807533920162227,6.192466079837773,-6.192466079837773
1610612740,NOH,New Orleans Hornets,22007,56,82,100.85365853658537,41.84146341463415,21.76829268292683,7.7682926829268295,3.9146341463414633,11.878048780487806,0.46554878048780485,0.3823780487804878,0.7677073170731707,57.86656532236028,-1.8665653223602803,1.8665653223602803
1610612740,NOH,New Orleans Hornets,22008,49,82,95.8170731707317,39.69512195121951,19.621951219512194,7.2317073170731705,4.121951219512195,12.548780487804878,0.45763414634146343,0.3555609756097561,0.8065975609756099,46.016050893477434,2.983949106522566,-2.983949106522566
1610612740,NOH,New Orleans Hornets,22009,37,82,100.2439024390244,40.26829268292683,22.29268292682927,7.621951219512195,3.658536585365854,13.451219512195122,0.4658414634146341,0.3615243902439024,0.7702926829268293,44.01158811595174,-7.011588115951739,7.011588115951739
1610612740,NOH,New Orleans Hornets,22010,46,82,94.92682926829268,40.146341463414636,20.621951219512194,7.609756097560975,4.378048780487805,13.036585365853659,0.4595,0.36246341463414633,0.7663536585365853,48.60578213930799,-2.6057821393079905,2.6057821393079905
1610612740,NOH,New Orleans Hornets,22011,21,66,89.63636363636364,41.13636363636363,20.727272727272727,7.393939393939394,4.787878787878788,15.515151515151516,0.4528484848484849,0.3362727272727273,0.7605,40.05886366965017,-19.058863669650172,19.058863669650172
1610612740,NOK,New Orleans/Oklahoma City Hornets,22005,38,82,92.8170731707317,40.207317073170735,18.524390243902438,7.451219512195122,3.792682926829268,13.353658536585366,0.44130487804878044,0.344,0.7584756097560975,36.25559095238945,1.744409047610553,-1.744409047610553
1610612740,NOK,New Orleans/Oklahoma City Hornets,22006,39,82,95.52439024390245,43.13414634146341,18.74390243902439,6.365853658536586,4.2317073170731705,14.475609756097562,0.4467560975609756,0.3644268292682927,0.7458780487804878,39.79657914006279,-0.7965791400627893,0.7965791400627893
1610612740,NOP,New Orleans Pelicans,22013,34,82,99.71951219512195,41.69512195121951,21.28048780487805,7.890243902439025,6.378048780487805,13.768292682926829,0.4602682926829268,0.3725,0.7717682926829269,49.9667834444111,-15.9667834444111,15.9667834444111
1610612740,NOP,New Orleans Pelicans,22014,45,82,99.35365853658537,43.451219512195124,22.024390243902438,6.7439024390243905,6.219512195121951,13.25609756097561,0.4585121951219512,0.3715,0.7481341463414635,50.57211098956701,-5.572110989567008,5.572110989567008
1610612740,NOP,New Orleans Pelicans,22015,30,82,102.71951219512195,42.609756097560975,22.170731707317074,7.719512195121951,4.170731707317073,13.439024390243903,0.44892682926829264,0.3576341463414634,0.7792560975609756,39.72356106295377,-9.72356106295377,9.72356106295377
1610612740,NOP,New Orleans Pelicans,22016,34,82,104.34146341463415,43.68292682926829,22.79268292682927,7.780487804878049,5.524390243902439,12.853658536585366,0.45093902439024386,0.34665853658536583,0.7471219512195122,42.37603719300195,-8.376037193001949,8.376037193001949
1610612740,NOP,New Orleans Pelicans,22017,48,82,111.71951219512195,44.329268292682926,26.76829268292683,8.012195121951219,5.914634146341464,14.914634146341463,0.48432926829268297,0.3594390243902439,0.7743536585365853,50.25555162615935,-2.2555516261593525,2.2555516261593525
1610612740,NOP,New Orleans Pelicans,22018,33,82,115.4390243902439,47.292682926829265,27.024390243902438,7.439024390243903,5.378048780487805,14.817073170731707,0.47456097560975613,0.3440731707317073,0.7574634146341463,44.21951831336104,-11.219518313361043,11.219518313361043
1610612740,NOP,New Orleans Pelicans,22019,30,72,115.84722222222223,46.5,26.833333333333332,7.486111111111111,4.972222222222222,16.40277777777778,0.4661527777777778,0.36988888888888893,0.7269583333333334,33.80081492735137,-3.800814927351368,3.800814927351368
1610612740,NOP,New Orleans Pelicans,22020,31,72,114.59722222222223,47.40277777777778,26.0,7.569444444444445,4.375,14.61111111111111,0.47876388888888893,0.3469027777777778,0.7271388888888889,47.87903208159182,-16.879032081591816,16.879032081591816
1610612740,NOP,New Orleans Pelicans,22021,36,82,109.29268292682927,45.207317073170735,24.963414634146343,8.292682926829269,4.0,14.060975609756097,0.45795121951219514,0.3355609756097561,0.7897682926829268,41.36235722874184,-5.362357228741843,5.362357228741843
1610612740,NOP,New Orleans Pelicans,22022,42,82,114.36585365853658,43.69512195121951,25.878048780487806,8.304878048780488,4.109756097560975,14.585365853658537,0.48135365853658535,0.3615609756097561,0.7949024390243903,46.15589943180573,-4.155899431805729,4.155899431805729
1610612741,CHI,Chicago Bulls,21997,62,82,96.71951219512195,44.890243902439025,23.804878048780488,8.487804878048781,4.304878048780488,14.365853658536585,0.45250000000000007,0.3125,0.738609756097561,46.13231625392751,15.867683746072487,-15.867683746072487
1610612741,CHI,Chicago Bulls,21998,13,50,81.9,39.34,20.34,8.72,3.38,15.48,0.4031,0.29109999999999997,0.70378,10.950593827828747,2.0494061721712526,-2.0494061721712526
1610612741,CHI,Chicago Bulls,21999,17,82,84.78048780487805,40.91463414634146,20.0609756097561,7.878048780487805,4.670731707317073,18.98780487804878,0.41654878048780486,0.3235487804878049,0.7188780487804878,10.731247406165675,6.268752593834325,-6.268752593834325
1610612741,CHI,Chicago Bulls,22000,15,82,87.57317073170732,38.853658536585364,22.073170731707318,8.231707317073171,4.621951219512195,15.75609756097561,0.4255609756097561,0.347719512195122,0.7368536585365854,23.22858937649766,-8.22858937649766,8.22858937649766
1610612741,CHI,Chicago Bulls,22001,21,82,89.45121951219512,40.03658536585366,22.158536585365855,7.719512195121951,4.402439024390244,15.268292682926829,0.4335487804878049,0.3317560975609756,0.7213170731707318,25.43499529153891,-4.434995291538911,4.434995291538911
1610612741,CHI,Chicago Bulls,22002,30,82,94.95121951219512,43.0,21.73170731707317,7.378048780487805,5.621951219512195,16.926829268292682,0.44652439024390245,0.3424512195121951,0.7254878048780488,31.02181297411319,-1.021812974113189,1.021812974113189
1610612741,CHI,Chicago Bulls,22003,23,82,89.6951219512195,43.5,21.865853658536587,8.036585365853659,4.829268292682927,16.036585365853657,0.4160365853658537,0.3466219512195122,0.7227317073170733,27.619670295835483,-4.619670295835483,4.619670295835483
1610612741,CHI,Chicago Bulls,22004,47,82,94.45121951219512,43.80487804878049,21.25609756097561,7.024390243902439,4.5,16.71951219512195,0.4349146341463414,0.3542682926829268,0.7494390243902439,29.21061661710343,17.78938338289657,-17.78938338289657
1610612741,CHI,Chicago Bulls,22005,41,82,97.8048780487805,42.78048780487805,22.0,6.195121951219512,4.2073170731707314,14.926829268292684,0.4481951219512195,0.3761341463414634,0.7362682926829268,35.143314690223285,5.856685309776715,-5.856685309776715
1610612741,CHI,Chicago Bulls,22006,49,82,98.78048780487805,43.670731707317074,22.341463414634145,7.7926829268292686,5.426829268292683,15.975609756097562,0.4581219512195122,0.38934146341463416,0.7346951219512194,47.84910320896351,1.1508967910364873,-1.1508967910364873
1610612741,CHI,Chicago Bulls,22007,33,82,97.32926829268293,43.02439024390244,22.085365853658537,7.7439024390243905,5.2317073170731705,14.597560975609756,0.43554878048780493,0.366,0.7559634146341463,36.88173718893913,-3.881737188939127,3.881737188939127
1610612741,CHI,Chicago Bulls,22008,41,82,102.17073170731707,42.08536585365854,21.121951219512194,7.5,5.524390243902439,14.536585365853659,0.4573170731707317,0.3754390243902439,0.7941585365853658,43.22715943077672,-2.227159430776723,2.227159430776723
1610612741,CHI,Chicago Bulls,22009,41,82,97.47560975609755,44.53658536585366,20.78048780487805,6.475609756097561,5.829268292682927,14.329268292682928,0.4525731707317073,0.33608536585365856,0.7538048780487805,42.45846075227495,-1.4584607522749522,1.4584607522749522
1610612741,CHI,Chicago Bulls,22010,62,82,98.6219512195122,44.15853658536585,22.28048780487805,7.219512195121951,5.7073170731707314,14.158536585365853,0.46323170731707314,0.3603292682926829,0.7420121951219512,52.41318629079785,9.586813709202147,-9.586813709202147
1610612741,CHI,Chicago Bulls,22011,50,66,96.34848484848484,46.666666666666664,23.136363636363637,6.909090909090909,5.878787878787879,13.984848484848484,0.45266666666666666,0.3758484848484849,0.7195,57.77710188807382,-7.7771018880738225,7.7771018880738225
